Answer Rate,Abandoned Calls,Answer Speed (AVG),Talk Duration (AVG),Waiting Time (AVG),Service Level (20 Seconds),Vishing
81.36328598048614,9,0 days 00:10:18,0 days 00:01:02,0 days 00:04:39,78.29388599099389,0
83.41639252306791,14,0 days 00:17:21,0 days 00:01:42,0 days 00:03:19,74.772774229245,0
86.15452344035188,21,0 days 00:15:46,0 days 00:01:51,0 days 00:05:28,77.13332563958622,0
89.34942009530197,21,0 days 00:11:55,0 days 00:02:08,0 days 00:05:07,63.64395289846066,0
93.30441171826126,10,0 days 00:16:54,0 days 00:01:38,0 days 00:03:37,62.51328890627585,0
89.28239252362064,5,0 days 00:16:45,0 days 00:02:09,0 days 00:03:11,70.88142267377786,0
82.00192206402401,8,0 days 00:14:51,0 days 00:01:59,0 days 00:05:26,73.947416514345,0
94.70870199180924,13,0 days 00:13:02,0 days 00:02:03,0 days 00:04:59,79.09976096325063,0
93.0767860213324,14,0 days 00:19:35,0 days 00:01:53,0 days 00:03:34,67.43068816912958,0
87.54081141717987,15,0 days 00:12:54,0 days 00:02:02,0 days 00:03:54,66.93113704407394,0
93.83521972694949,11,0 days 00:12:48,0 days 00:02:50,0 days 00:05:33,70.3170859580317,0
88.12071190635703,17,0 days 00:19:30,0 days 00:02:54,0 days 00:04:22,73.69875873413417,0
93.84959101833745,16,0 days 00:15:24,0 days 00:01:33,0 days 00:04:46,71.32047554230607,0
92.44846052905015,7,0 days 00:16:53,0 days 00:02:28,0 days 00:05:51,74.46061386665193,0
94.52429615441446,22,0 days 00:10:51,0 days 00:02:48,0 days 00:05:53,67.6062987422498,0
93.79674216167237,12,0 days 00:10:54,0 days 00:02:32,0 days 00:05:56,77.24395260370483,0
80.54050726142854,12,0 days 00:10:56,0 days 00:02:25,0 days 00:05:17,63.65951187167919,0
82.6215800624141,11,0 days 00:19:24,0 days 00:01:44,0 days 00:03:27,66.31809285656657,0
85.83702015651778,10,0 days 00:11:41,0 days 00:01:14,0 days 00:03:23,75.47355327540635,0
94.2821404594313,14,0 days 00:18:07,0 days 00:02:54,0 days 00:03:01,66.71344507958791,0
84.50043379213895,17,0 days 00:11:06,0 days 00:02:56,0 days 00:05:27,73.3630920474003,1
82.40701465831401,13,0 days 00:19:05,0 days 00:02:08,0 days 00:05:02,65.75595218545922,0
93.2945699912984,6,0 days 00:17:50,0 days 00:02:45,0 days 00:03:06,63.742086848665856,0
86.69591623224804,19,0 days 00:10:06,0 days 00:02:21,0 days 00:03:28,66.01465127906307,0
93.61813391531489,18,0 days 00:10:32,0 days 00:02:19,0 days 00:04:32,77.7398659407576,0
82.40345699480216,20,0 days 00:16:47,0 days 00:01:25,0 days 00:04:35,69.21766257383425,1
89.91676267262149,9,0 days 00:12:45,0 days 00:02:03,0 days 00:04:20,64.50830307476457,0
86.60395629244238,7,0 days 00:15:21,0 days 00:01:36,0 days 00:03:49,66.42877178330087,0
81.14730153545428,12,0 days 00:18:35,0 days 00:01:12,0 days 00:04:41,60.05541913251364,0
90.4469471697875,18,0 days 00:13:09,0 days 00:01:38,0 days 00:04:51,75.11616575514057,0
83.7109813330873,13,0 days 00:13:15,0 days 00:01:59,0 days 00:04:43,64.51354904865605,0
80.59423283869276,10,0 days 00:13:39,0 days 00:02:33,0 days 00:04:40,71.95842080541004,0
80.8991644737436,12,0 days 00:10:49,0 days 00:01:30,0 days 00:05:51,60.50219076354286,0
80.91617805600181,20,0 days 00:18:33,0 days 00:02:38,0 days 00:03:31,76.68996863947035,1
93.61599436227559,20,0 days 00:11:42,0 days 00:02:23,0 days 00:04:05,63.7488950727271,0
91.09825876743652,14,0 days 00:11:37,0 days 00:02:46,0 days 00:05:32,60.0953675552854,0
93.47093535820602,24,0 days 00:16:03,0 days 00:02:23,0 days 00:03:34,66.0237561673085,0
90.08873466944782,14,0 days 00:11:35,0 days 00:01:31,0 days 00:05:05,78.40974237674544,0
87.93409893546325,16,0 days 00:19:20,0 days 00:02:45,0 days 00:04:40,65.25228436089272,0
84.56669546521067,8,0 days 00:13:08,0 days 00:02:40,0 days 00:03:42,70.06957676235822,0
94.9694337699301,12,0 days 00:16:05,0 days 00:02:45,0 days 00:05:48,68.14459688715408,0
85.43283588409084,23,0 days 00:13:25,0 days 00:02:15,0 days 00:03:00,65.88498516664174,0
87.05973423820865,13,0 days 00:11:20,0 days 00:01:07,0 days 00:04:06,78.54707157203141,0
85.67367762385193,6,0 days 00:11:28,0 days 00:02:09,0 days 00:04:06,75.77989816107453,0
94.69290394003188,8,0 days 00:15:01,0 days 00:02:17,0 days 00:03:45,75.23826630747715,0
82.61987578092508,23,0 days 00:16:30,0 days 00:02:02,0 days 00:03:12,70.5221424896248,1
84.91982001362119,22,0 days 00:14:34,0 days 00:02:38,0 days 00:04:43,76.49723347459674,1
90.20522999022502,19,0 days 00:15:12,0 days 00:01:46,0 days 00:04:27,69.16857316422508,0
80.94811427507946,15,0 days 00:18:40,0 days 00:01:32,0 days 00:03:06,69.30379100943111,0
89.10874061017311,15,0 days 00:12:26,0 days 00:01:32,0 days 00:04:26,69.87548126826928,0
87.16469754314625,16,0 days 00:18:09,0 days 00:01:28,0 days 00:04:00,64.73820450449142,0
84.25999965143151,18,0 days 00:19:11,0 days 00:01:12,0 days 00:05:07,78.4730371877398,1
83.57619921386087,19,0 days 00:18:41,0 days 00:02:33,0 days 00:03:51,65.17501349757099,1
87.71769114948135,10,0 days 00:18:16,0 days 00:02:55,0 days 00:03:56,63.963189998789304,0
85.51891370805562,15,0 days 00:15:53,0 days 00:02:14,0 days 00:05:53,64.8750358666317,0
86.84779836893983,12,0 days 00:14:15,0 days 00:02:46,0 days 00:04:04,76.34704233131878,0
85.0621607264636,22,0 days 00:17:13,0 days 00:01:55,0 days 00:05:04,75.37091275352724,0
94.55740540393967,10,0 days 00:15:53,0 days 00:02:13,0 days 00:05:28,68.54213616912136,0
82.00159147618406,11,0 days 00:19:22,0 days 00:02:55,0 days 00:03:36,60.27563809249165,0
81.45205929767562,16,0 days 00:16:39,0 days 00:01:49,0 days 00:04:36,79.51470066501771,1
85.15087593186374,16,0 days 00:13:58,0 days 00:01:19,0 days 00:03:18,62.65061954980727,0
88.86540351305737,22,0 days 00:12:47,0 days 00:02:26,0 days 00:05:58,77.02845353184479,0
89.88764707775043,23,0 days 00:15:26,0 days 00:01:23,0 days 00:05:43,75.63446173261505,0
85.95885120752064,10,0 days 00:16:41,0 days 00:01:30,0 days 00:03:25,78.7615156342273,0
94.98916990883257,22,0 days 00:11:51,0 days 00:02:00,0 days 00:04:34,75.46797078170577,0
85.27839494289564,13,0 days 00:17:29,0 days 00:01:52,0 days 00:03:15,66.62743181654056,0
90.82110001939928,22,0 days 00:14:36,0 days 00:01:13,0 days 00:03:22,64.63828086828339,0
89.5637404179619,15,0 days 00:11:12,0 days 00:02:54,0 days 00:04:06,67.5538164081283,0
92.19580794871192,12,0 days 00:16:12,0 days 00:01:31,0 days 00:03:23,64.06174341033349,0
94.6433849518073,16,0 days 00:12:08,0 days 00:01:58,0 days 00:05:41,74.39149495489902,0
93.3469048466831,19,0 days 00:19:13,0 days 00:01:16,0 days 00:04:57,76.53037264988221,0
91.46842961536564,5,0 days 00:10:32,0 days 00:01:18,0 days 00:04:46,72.92877784794496,0
90.47372716727436,6,0 days 00:17:50,0 days 00:01:01,0 days 00:04:56,63.72185462618204,0
85.03247254513849,6,0 days 00:16:20,0 days 00:01:15,0 days 00:04:45,60.74769422057292,0
82.21528367310061,9,0 days 00:18:42,0 days 00:01:32,0 days 00:05:55,71.60802533713928,0
80.93954004589715,17,0 days 00:10:21,0 days 00:02:18,0 days 00:03:59,69.25346210159228,1
83.62852556302227,13,0 days 00:19:29,0 days 00:02:13,0 days 00:04:49,63.99407856398065,0
86.48422221771948,23,0 days 00:19:17,0 days 00:01:06,0 days 00:03:19,67.36167804440582,0
87.82994410444974,17,0 days 00:15:23,0 days 00:02:55,0 days 00:04:18,70.82932511217906,0
91.59625331082307,24,0 days 00:13:17,0 days 00:02:51,0 days 00:03:38,72.65834224553159,0
94.38111384584889,8,0 days 00:14:43,0 days 00:02:07,0 days 00:03:37,69.53287555085636,0
81.75980720577216,15,0 days 00:13:38,0 days 00:02:10,0 days 00:03:35,79.42785643470816,0
81.60506210290687,12,0 days 00:16:36,0 days 00:02:58,0 days 00:03:11,60.92452800941712,0
88.84542084520326,19,0 days 00:15:20,0 days 00:02:19,0 days 00:04:42,73.16415826053797,0
91.1809711092094,13,0 days 00:10:03,0 days 00:02:33,0 days 00:05:36,78.19115803575652,0
92.72225570520477,19,0 days 00:17:07,0 days 00:02:25,0 days 00:03:42,64.7312842222645,0
94.03748120325183,8,0 days 00:19:12,0 days 00:01:51,0 days 00:05:53,64.27414376138276,0
94.75139363390963,8,0 days 00:10:20,0 days 00:02:14,0 days 00:03:41,75.24465614965165,0
85.99702538336788,22,0 days 00:18:56,0 days 00:01:58,0 days 00:04:18,69.72747588210473,0
85.7050277529136,17,0 days 00:14:48,0 days 00:02:17,0 days 00:03:40,79.84355013395763,0
82.21713015045908,18,0 days 00:15:29,0 days 00:02:31,0 days 00:04:54,71.78247240983424,1
90.27401658025339,12,0 days 00:15:26,0 days 00:01:26,0 days 00:05:43,78.46883866975986,0
89.85142937661256,20,0 days 00:11:07,0 days 00:01:26,0 days 00:05:45,60.24421039326844,0
92.9309389377681,19,0 days 00:16:52,0 days 00:02:45,0 days 00:03:55,63.0907924095141,0
81.45886992181461,12,0 days 00:18:35,0 days 00:02:08,0 days 00:03:34,73.6883808950318,0
87.46665361738013,24,0 days 00:17:43,0 days 00:01:59,0 days 00:03:31,68.32932739794892,0
88.71622894508094,15,0 days 00:13:44,0 days 00:01:29,0 days 00:05:27,76.7192913885796,0
83.62335560059877,18,0 days 00:17:02,0 days 00:01:48,0 days 00:03:57,68.57796185113037,1
82.53538109193742,23,0 days 00:10:01,0 days 00:02:32,0 days 00:04:41,74.25993392709971,1
92.89371254629432,6,0 days 00:12:25,0 days 00:02:01,0 days 00:03:23,71.32320034066916,0
80.87802383353338,16,0 days 00:13:10,0 days 00:02:00,0 days 00:04:16,62.39807134657246,1
87.0593135587711,23,0 days 00:17:11,0 days 00:01:15,0 days 00:04:20,74.35902413414064,0
81.73751001951328,19,0 days 00:14:24,0 days 00:02:50,0 days 00:04:37,74.12743602695396,1
86.85588141997052,10,0 days 00:15:29,0 days 00:02:31,0 days 00:03:30,62.314363024264296,0
94.69943489513464,13,0 days 00:17:16,0 days 00:01:40,0 days 00:04:31,71.23822915615457,0
86.3555953018321,23,0 days 00:19:13,0 days 00:01:32,0 days 00:05:11,66.71300035097437,0
92.85687376256851,7,0 days 00:10:24,0 days 00:01:45,0 days 00:04:26,69.17699564091551,0
81.7597334627479,16,0 days 00:19:35,0 days 00:02:53,0 days 00:05:09,68.45517386061552,1
84.06878115142796,17,0 days 00:11:11,0 days 00:01:14,0 days 00:03:14,62.09548808498377,1
86.05689111001001,16,0 days 00:11:09,0 days 00:02:08,0 days 00:05:35,63.160459725825596,0
85.99718210013997,13,0 days 00:17:29,0 days 00:02:29,0 days 00:05:08,61.736172322873,0
90.0707521800523,9,0 days 00:13:21,0 days 00:02:36,0 days 00:03:09,63.84894027206724,0
85.17077191063261,22,0 days 00:15:46,0 days 00:01:12,0 days 00:03:35,77.04888772995491,0
90.70650302615024,17,0 days 00:12:48,0 days 00:01:44,0 days 00:04:18,60.490452985258656,0
89.58780348838089,22,0 days 00:16:08,0 days 00:02:45,0 days 00:03:32,68.63234500573712,0
85.9874171788216,15,0 days 00:15:58,0 days 00:01:59,0 days 00:05:34,76.01872777406182,0
86.47640191481479,21,0 days 00:16:45,0 days 00:01:42,0 days 00:03:12,62.0051640905478,0
89.2179154971548,15,0 days 00:15:32,0 days 00:02:03,0 days 00:03:52,64.55427180317929,0
81.05063285216967,16,0 days 00:11:10,0 days 00:01:52,0 days 00:05:53,74.54879415116574,1
92.33610107533535,7,0 days 00:16:56,0 days 00:01:13,0 days 00:04:18,72.95104865186705,0
89.80131741670455,15,0 days 00:17:06,0 days 00:01:52,0 days 00:03:19,71.26047673430332,0
90.89513696626753,17,0 days 00:15:42,0 days 00:01:50,0 days 00:04:33,63.43281633256362,0
88.05384501623585,22,0 days 00:10:20,0 days 00:01:50,0 days 00:04:58,75.89062023931731,0
81.65715666487617,12,0 days 00:11:49,0 days 00:02:53,0 days 00:05:03,62.82828223762592,0
86.07553419945425,21,0 days 00:13:07,0 days 00:02:09,0 days 00:04:21,62.69595789446129,0
86.08060374272834,15,0 days 00:12:11,0 days 00:02:27,0 days 00:04:10,75.90070088606709,0
84.81564485064825,7,0 days 00:19:35,0 days 00:02:41,0 days 00:05:41,67.3844665576815,0
80.44925487357123,20,0 days 00:11:02,0 days 00:02:56,0 days 00:03:43,66.25234231846693,1
91.05881363894716,16,0 days 00:16:32,0 days 00:02:34,0 days 00:03:00,65.57344102620473,0
81.64676687093751,19,0 days 00:14:44,0 days 00:02:32,0 days 00:03:57,66.49944212735203,1
89.09462199567628,24,0 days 00:14:03,0 days 00:01:54,0 days 00:05:30,66.8117519941521,0
90.54826244700824,14,0 days 00:10:13,0 days 00:02:25,0 days 00:03:14,73.9273538721308,0
89.52179484400543,8,0 days 00:17:51,0 days 00:02:23,0 days 00:04:40,64.80524402302545,0
94.38713377966963,21,0 days 00:16:22,0 days 00:02:28,0 days 00:04:09,66.50652906947809,0
81.54947232627708,5,0 days 00:18:31,0 days 00:01:47,0 days 00:03:10,75.52423016940132,0
93.00750738657798,18,0 days 00:16:36,0 days 00:02:27,0 days 00:04:07,78.26301146627424,0
80.4378535227337,11,0 days 00:11:49,0 days 00:01:45,0 days 00:03:04,72.25671940456864,0
88.02375282390626,9,0 days 00:19:49,0 days 00:02:02,0 days 00:04:00,62.10236458925614,0
86.06365426908889,8,0 days 00:14:39,0 days 00:01:10,0 days 00:03:52,70.83169321417246,0
87.86275790590638,24,0 days 00:13:51,0 days 00:02:34,0 days 00:05:13,72.55557748448813,0
85.47649815590015,22,0 days 00:13:07,0 days 00:02:36,0 days 00:03:11,66.28105394013895,0
82.85850372410103,21,0 days 00:14:09,0 days 00:02:25,0 days 00:04:00,76.56000745853794,1
80.28684346173034,12,0 days 00:11:58,0 days 00:02:44,0 days 00:05:21,75.64157621514356,0
87.77224720686762,16,0 days 00:13:21,0 days 00:01:54,0 days 00:05:20,71.5061341344058,0
92.64165294027264,7,0 days 00:13:51,0 days 00:02:34,0 days 00:05:15,62.90031178854224,0
